group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,4,random4_rep2,3 9 11 15,0.4820871511796881,0.5725058007288475,0.0904186495491594,18.755664681769897,0.5037946105003357,0.5548263788223267,0.05103176832199097,10.129478811079295
random,4,random4_rep3,0 2 3 10,0.4820871511796881,0.5661198655121872,0.08403271433249909,17.431021367582066,0.5037946105003357,0.5574312210083008,0.05363661050796509,10.646523283505699
random,4,random4_rep4,1 3 9 13,0.4820871511796881,0.5727030546780822,0.09061590349839416,18.796581339422367,0.5037946105003357,0.5565059185028076,0.052711308002471924,10.462856668935485
random,4,random4_rep5,3 4 6 7,0.4820871511796881,0.5770313351589318,0.0949441839792437,19.694402505213255,0.5037946105003357,0.5580126643180847,0.05421805381774902,10.761936052452649
random,4,random4_rep6,2 5 11 13,0.4820871511796881,0.5540151926269432,0.07192804144725512,14.920132443116167,0.5037946105003357,0.5520329475402832,0.04823833703994751,9.575000612261485
random,4,random4_rep7,4 6 10 11,0.4820871511796881,0.5813580251214961,0.09927087394180806,20.59189374761139,0.5037946105003357,0.5520957112312317,0.048301100730895996,9.587458802492254
random,4,random4_rep8,2 9 10 15,0.4820871511796881,0.5485956650786532,0.06650851389896512,13.795952399107902,0.5037946105003357,0.5511931777000427,0.04739856719970703,9.408311683333391
random,4,random4_rep9,2 6 7 15,0.4820871511796881,0.5496362043548951,0.06754905317520704,14.01179289054097,0.5037946105003357,0.550366222858429,0.04657161235809326,9.244166449466658
random,4,random4_rep10,8 10 11 14,0.4820871511796881,0.5691938098631886,0.08710665868350048,18.06865386690907,0.5037946105003357,0.5524224042892456,0.04862779378890991,9.652305279847274
random,4,random4_rep11,5 7 10 12,0.4820871511796881,0.5676662177535733,0.0855790665738852,17.751783337197335,0.5037946105003357,0.5599628686904907,0.05616825819015503,11.149039116232785
random,4,random4_rep12,0 1 3 13,0.4820871511796881,0.5846957289043805,0.1026085777246924,21.284238228213464,0.5037946105003357,0.5607668161392212,0.0569722056388855,11.308617530128885
random,4,random4_rep13,1 4 6 10,0.4820871511796881,0.5756090436363055,0.0935218924566174,19.399374620909374,0.5037946105003357,0.5540950894355774,0.0503004789352417,9.98432255662413
random,4,random4_rep14,6 9 11 14,0.4820871511796881,0.5752231236074042,0.09313597242771615,19.319322699185907,0.5037946105003357,0.5529951453208923,0.04920053482055664,9.76599070238046
random,4,random4_rep15,3 7 10 15,0.4820871511796881,0.5963733238587479,0.11428617267905977,23.706537790811595,0.5037946105003357,0.57589191198349,0.0720973014831543,14.310852077506743
random,4,random4_rep16,7 10 12 14,0.4820871511796881,0.5683588488134996,0.08627169763381154,17.89545674940744,0.5037946105003357,0.5583146810531616,0.05452007055282593,10.821884437922069
random_mean,4,random4_mean,,0.4820871511796881,0.5710092703016005,0.08892211912191245,18.445237319500464,0.5037946105003357,0.5563035570085049,0.052508946508169174,10.422689209799355
