group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
topk,1,top1,7,0.6473152037649728,0.677312777547583,0.029997573782610254,4.634152513047071,0.5786994695663452,0.586069643497467,0.007370173931121826,1.2735753735258728
random,1,random1_rep1,3,0.6473152037649728,0.6489002249326221,0.0015850211676493586,0.2448607970939685,0.5786994695663452,0.5684084296226501,-0.010291039943695068,-1.7783047133958447
random,1,random1_rep2,0,0.6473152037649728,0.6365714701576541,-0.010743733607318617,-1.6597375660002964,0.5786994695663452,0.5721743106842041,-0.006525158882141113,-1.1275557046960512
random,1,random1_rep3,8,0.6473152037649728,0.656879900612677,0.009564696847704224,1.4775949633305654,0.5786994695663452,0.5744805335998535,-0.004218935966491699,-0.7290374690775516
random,1,random1_rep4,7,0.6473152037649728,0.677312777547583,0.029997573782610254,4.634152513047071,0.5786994695663452,0.586069643497467,0.007370173931121826,1.2735753735258728
random,1,random1_rep5,7,0.6473152037649728,0.677312777547583,0.029997573782610254,4.634152513047071,0.5786994695663452,0.586069643497467,0.007370173931121826,1.2735753735258728
random,1,random1_rep6,4,0.6473152037649728,0.6415056763840603,-0.005809527380912449,-0.8974804464845805,0.5786994695663452,0.5744509100914001,-0.004248559474945068,-0.7341564487917663
random,1,random1_rep7,3,0.6473152037649728,0.6489002249326221,0.0015850211676493586,0.2448607970939685,0.5786994695663452,0.5684084296226501,-0.010291039943695068,-1.7783047133958447
random,1,random1_rep8,2,0.6473152037649728,0.6357149240188731,-0.011600279746099673,-1.7920604488553777,0.5786994695663452,0.5716452598571777,-0.0070542097091674805,-1.2189763564935752
random,1,random1_rep9,13,0.6473152037649728,0.6592537075556454,0.011938503790672628,1.844310734744809,0.5786994695663452,0.584975004196167,0.006275534629821777,1.0844203182913608
random,1,random1_rep10,1,0.6473152037649728,0.6581654335967938,0.010850229831821046,1.6761895547506014,0.5786994695663452,0.5724500417709351,-0.006249427795410156,-1.0799090242977472
random,1,random1_rep11,0,0.6473152037649728,0.6365714701576541,-0.010743733607318617,-1.6597375660002964,0.5786994695663452,0.5721743106842041,-0.006525158882141113,-1.1275557046960512
random,1,random1_rep12,2,0.6473152037649728,0.6357149240188731,-0.011600279746099673,-1.7920604488553777,0.5786994695663452,0.5716452598571777,-0.0070542097091674805,-1.2189763564935752
random,1,random1_rep13,6,0.6473152037649728,0.6454888131065126,-0.0018263906584601308,-0.2821485804500363,0.5786994695663452,0.5775087475776672,-0.0011907219886779785,-0.20575826509228687
random,1,random1_rep14,7,0.6473152037649728,0.677312777547583,0.029997573782610254,4.634152513047071,0.5786994695663452,0.586069643497467,0.007370173931121826,1.2735753735258728
random,1,random1_rep15,0,0.6473152037649728,0.6365714701576541,-0.010743733607318617,-1.6597375660002964,0.5786994695663452,0.5721743106842041,-0.006525158882141113,-1.1275557046960512
random,1,random1_rep16,6,0.6473152037649728,0.6454888131065126,-0.0018263906584601308,-0.2821485804500363,0.5786994695663452,0.5775087475776672,-0.0011907219886779785,-0.20575826509228687
random_mean,1,random1_mean,,0.6473152037649728,0.6511040865863065,0.0037888828213337167,0.5853226989411768,0.5786994695663452,0.5760133266448975,-0.002686142921447754,-0.46416889295935326
topk,2,top2,7 12,0.6473152037649728,0.7003657443074651,0.053050540542492364,8.195472659059304,0.5786994695663452,0.5932357311248779,0.014536261558532715,2.511884375740939
random,2,random2_rep1,3 13,0.6473152037649728,0.6612820240903396,0.013966820325366891,2.157653681565305,0.5786994695663452,0.5749059319496155,-0.0037935376167297363,-0.6555280964007908
random,2,random2_rep2,9 14,0.6473152037649728,0.6645689113173143,0.01725370755234157,2.665425970530123,0.5786994695663452,0.5737133026123047,-0.004986166954040527,-0.8616159537483188
random,2,random2_rep3,8 12,0.6473152037649728,0.681811537395724,0.03449633363075122,5.329140027935471,0.5786994695663452,0.5839366912841797,0.005237221717834473,0.90499853434444
random,2,random2_rep4,0 12,0.6473152037649728,0.6563434145535938,0.009028210788621038,1.394716319979872,0.5786994695663452,0.5779523849487305,-0.0007470846176147461,-0.12909716647478217
random,2,random2_rep5,5 11,0.6473152037649728,0.6277537723405257,-0.019561431424447107,-3.0219329486890087,0.5786994695663452,0.5671829581260681,-0.0115165114402771,-1.990067737388307
random,2,random2_rep6,5 13,0.6473152037649728,0.6474752208308314,0.00016001706585866415,0.02472011547511298,0.5786994695663452,0.5778305530548096,-0.0008689165115356445,-0.15014987177831296
random,2,random2_rep7,2 8,0.6473152037649728,0.6453679219301248,-0.001947281834847936,-0.30082436246236466,0.5786994695663452,0.5674622654914856,-0.01123720407485962,-1.9418030715114256
random,2,random2_rep8,6 12,0.6473152037649728,0.6654130796499671,0.01809787588499434,2.795836677360867,0.5786994695663452,0.5833021402359009,0.004602670669555664,0.7953473109288878
random,2,random2_rep9,1 10,0.6473152037649728,0.6772500898766463,0.029934886111673498,4.624468255582988,0.5786994695663452,0.5816685557365417,0.002969086170196533,0.513061844072788
random,2,random2_rep10,2 6,0.6473152037649728,0.6389375828705539,-0.008377620894418847,-1.294210431902754,0.5786994695663452,0.5733988881111145,-0.005300581455230713,-0.9159471770732331
random,2,random2_rep11,3 5,0.6473152037649728,0.6349722072137971,-0.012342996551175656,-1.9067984931274922,0.5786994695663452,0.5599923729896545,-0.018707096576690674,-3.232609940131627
random,2,random2_rep12,9 11,0.6473152037649728,0.636053677261151,-0.011261526503821728,-1.7397284102584687,0.5786994695663452,0.561220645904541,-0.0174788236618042,-3.020362827514279
random,2,random2_rep13,8 12,0.6473152037649728,0.681811537395724,0.03449633363075122,5.329140027935471,0.5786994695663452,0.5839366912841797,0.005237221717834473,0.90499853434444
random,2,random2_rep14,1 11,0.6473152037649728,0.6435606096963684,-0.0037545940686043444,-0.5800256268918971,0.5786994695663452,0.5635344386100769,-0.01516503095626831,-2.6205365226327912
random,2,random2_rep15,8 14,0.6473152037649728,0.6706125135372197,0.023297309772246977,3.5990672915981388,0.5786994695663452,0.5779203772544861,-0.0007790923118591309,-0.13462813650804833
random,2,random2_rep16,3 14,0.6473152037649728,0.6630378838017686,0.01572268003679589,2.4289063419719215,0.5786994695663452,0.5720728039741516,-0.0066266655921936035,-1.1450961925296679
random_mean,2,random2_mean,,0.6473152037649728,0.6560157489851031,0.008700545220130307,1.3440971522876977,0.5786994695663452,0.57375193759799,-0.004947531968355179,-0.8549397793750643
topk,4,top4,7 12 14 13,0.6473152037649728,0.7345752420106055,0.08726003824563278,13.480301055514087,0.5786994695663452,0.6056619882583618,0.0269625186920166,4.659157319121316
random,4,random4_rep1,1 4 8 12,0.6473152037649728,0.7092741200265928,0.06195891626162009,9.571676348902217,0.5786994695663452,0.5943584442138672,0.015658974647521973,2.7058906169822823
random,4,random4_rep2,3 9 11 15,0.6473152037649728,0.6998325258355769,0.05251732207060411,8.113098806446713,0.5786994695663452,0.604126513004303,0.025427043437957764,4.393825253894184
random,4,random4_rep3,0 2 3 10,0.6473152037649728,0.6549492621704007,0.007634058405427968,1.1793417427902315,0.5786994695663452,0.5718043446540833,-0.006895124912261963,-1.191486302454865
random,4,random4_rep4,1 3 9 13,0.6473152037649728,0.7368023942717229,0.08948719050675014,13.82436098924708,0.5786994695663452,0.6202110648155212,0.041511595249176025,7.173256142827156
random,4,random4_rep5,3 4 6 7,0.6473152037649728,0.6906906467696811,0.0433754430047083,6.700822528564779,0.5786994695663452,0.5812759399414062,0.002576470375061035,0.44521733828298504
random,4,random4_rep6,2 5 11 13,0.6473152037649728,0.6521843760930363,0.004869172328063498,0.7522104068841549,0.5786994695663452,0.5838844180107117,0.005184948444366455,0.8959656465992362
random,4,random4_rep7,4 6 10 11,0.6473152037649728,0.641829460377506,-0.005485743387466768,-0.8474609209794696,0.5786994695663452,0.5655952095985413,-0.013104259967803955,-2.2644326903606418
random,4,random4_rep8,2 9 10 15,0.6473152037649728,0.6984465454315754,0.0511313416666026,7.898986671285937,0.5786994695663452,0.6055843830108643,0.026884913444519043,4.64574703423619
random,4,random4_rep9,2 6 7 15,0.6473152037649728,0.6818277337878736,0.03451253002290089,5.331642115335159,0.5786994695663452,0.578136146068573,-0.0005633234977722168,-0.09734301263388913
random,4,random4_rep10,8 10 11 14,0.6473152037649728,0.6774564280107996,0.03014122424582688,4.656344246283231,0.5786994695663452,0.5780301690101624,-0.0006693005561828613,-0.11565598231572755
random,4,random4_rep11,5 7 10 12,0.6473152037649728,0.7038106482656669,0.0564954445006941,8.727656043315564,0.5786994695663452,0.5882205367088318,0.009521067142486572,1.6452524398581683
random,4,random4_rep12,0 1 3 13,0.6473152037649728,0.6857566851047115,0.03844148133973879,5.938603189937761,0.5786994695663452,0.5835829377174377,0.004883468151092529,0.8438694707551762
random,4,random4_rep13,1 4 6 10,0.6473152037649728,0.6750010509585949,0.027685847193622104,4.277027178195907,0.5786994695663452,0.579059362411499,0.0003598928451538086,0.06218993866082135
random,4,random4_rep14,6 9 11 14,0.6473152037649728,0.6628235486652229,0.015508344900250104,2.3957949404013803,0.5786994695663452,0.5727341771125793,-0.005965292453765869,-1.0308100780247866
random,4,random4_rep15,3 7 10 15,0.6473152037649728,0.773996964544402,0.12668176077942928,19.570336065430173,0.5786994695663452,0.6394976377487183,0.06079816818237305,10.506000330004246
random,4,random4_rep16,7 10 12 14,0.6473152037649728,0.735113015385478,0.08779781162050526,13.56337856887151,0.5786994695663452,0.6009998917579651,0.022300422191619873,3.853541149490069
random_mean,4,random4_mean,,0.6473152037649728,0.6924872128561776,0.04517200909120489,6.978363682557029,0.5786994695663452,0.5904438234865665,0.011744353920221329,2.0294392059875377
