group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
topk,1,top1,13,0.5549132287433461,0.5867970827407705,0.03188385399742433,5.745736873065425,0.5460832715034485,0.5547617673873901,0.00867849588394165,1.5892257347580818
random,1,random1_rep1,3,0.5549132287433461,0.5758204002096802,0.02090717146633403,3.7676469731457494,0.5460832715034485,0.5570133328437805,0.010930061340332031,2.0015374780186814
random,1,random1_rep2,0,0.5549132287433461,0.5767030087891132,0.021789780045767038,3.9267004131640673,0.5460832715034485,0.5485852956771851,0.0025020241737365723,0.4581763083216462
random,1,random1_rep3,8,0.5549132287433461,0.5705942474391664,0.01568101869582028,2.8258505805189476,0.5460832715034485,0.554814338684082,0.008731067180633545,1.598852709147383
random,1,random1_rep4,7,0.5549132287433461,0.5588441779170246,0.003930949173678422,0.7083898833301254,0.5460832715034485,0.5483298301696777,0.002246558666229248,0.4113948885568565
random,1,random1_rep5,7,0.5549132287433461,0.5588441779170246,0.003930949173678422,0.7083898833301254,0.5460832715034485,0.5483298301696777,0.002246558666229248,0.4113948885568565
random,1,random1_rep6,4,0.5549132287433461,0.5764122940858022,0.021499065342456047,3.874311194768726,0.5460832715034485,0.5481026768684387,0.0020194053649902344,0.3697980638429943
random,1,random1_rep7,3,0.5549132287433461,0.5758204002096802,0.02090717146633403,3.7676469731457494,0.5460832715034485,0.5570133328437805,0.010930061340332031,2.0015374780186814
random,1,random1_rep8,2,0.5549132287433461,0.5603973352399765,0.0054841064966303366,0.988281809220807,0.5460832715034485,0.5483008623123169,0.002217590808868408,0.4060902291994865
random,1,random1_rep9,13,0.5549132287433461,0.5867970827407705,0.03188385399742433,5.745736873065425,0.5460832715034485,0.5547617673873901,0.00867849588394165,1.5892257347580818
random,1,random1_rep10,1,0.5549132287433461,0.5686799392413873,0.013766710498041124,2.480876249646661,0.5460832715034485,0.5554946064949036,0.009411334991455078,1.723424884549983
random,1,random1_rep11,0,0.5549132287433461,0.5767030087891132,0.021789780045767038,3.9267004131640673,0.5460832715034485,0.5485852956771851,0.0025020241737365723,0.4581763083216462
random,1,random1_rep12,2,0.5549132287433461,0.5603973352399765,0.0054841064966303366,0.988281809220807,0.5460832715034485,0.5483008623123169,0.002217590808868408,0.4060902291994865
random,1,random1_rep13,6,0.5549132287433461,0.5784621123766513,0.023548883633305207,4.2437055765698535,0.5460832715034485,0.5493378639221191,0.0032545924186706543,0.5959883022437726
random,1,random1_rep14,7,0.5549132287433461,0.5588441779170246,0.003930949173678422,0.7083898833301254,0.5460832715034485,0.5483298301696777,0.002246558666229248,0.4113948885568565
random,1,random1_rep15,0,0.5549132287433461,0.5767030087891132,0.021789780045767038,3.9267004131640673,0.5460832715034485,0.5485852956771851,0.0025020241737365723,0.4581763083216462
random,1,random1_rep16,6,0.5549132287433461,0.5784621123766513,0.023548883633305207,4.2437055765698535,0.5460832715034485,0.5493378639221191,0.0032545924186706543,0.5959883022437726
random_mean,1,random1_mean,,0.5549132287433461,0.5711553012048847,0.016242072461538526,2.9269571565846872,0.5460832715034485,0.5508264303207397,0.00474315881729126,0.8685779376161145
