unit_type,unit_id,baseline_mse,mse_without_unit,delta_mse,baseline_mae,mae_without_unit,delta_mae,delta_mse_ratio_pct,delta_mae_ratio_pct
query,0,0.5549132287433461,0.5767030087891132,0.021789780045767038,0.5460832715034485,0.5485852956771851,0.0025020241737365723,3.9267004131640673,0.4581763083216462
query,1,0.5549132287433461,0.5686799392413873,0.013766710498041124,0.5460832715034485,0.5554946064949036,0.009411334991455078,2.480876249646661,1.723424884549983
query,2,0.5549132287433461,0.5603973352399765,0.0054841064966303366,0.5460832715034485,0.5483008623123169,0.002217590808868408,0.988281809220807,0.4060902291994865
query,3,0.5549132287433461,0.5758204002096802,0.02090717146633403,0.5460832715034485,0.5570133328437805,0.010930061340332031,3.7676469731457494,2.0015374780186814
query,4,0.5549132287433461,0.5764122940858022,0.021499065342456047,0.5460832715034485,0.5481026768684387,0.0020194053649902344,3.874311194768726,0.3697980638429943
query,5,0.5549132287433461,0.5660847781643306,0.011171549420984417,0.5460832715034485,0.5532190203666687,0.007135748863220215,2.0132065415494695,1.3067144216988074
query,6,0.5549132287433461,0.5784621123766513,0.023548883633305207,0.5460832715034485,0.5493378639221191,0.0032545924186706543,4.2437055765698535,0.5959883022437726
query,7,0.5549132287433461,0.5588441779170246,0.003930949173678422,0.5460832715034485,0.5483298301696777,0.002246558666229248,0.7083898833301254,0.4113948885568565
query,8,0.5549132287433461,0.5705942474391664,0.01568101869582028,0.5460832715034485,0.554814338684082,0.008731067180633545,2.8258505805189476,1.598852709147383
query,9,0.5549132287433461,0.5765437000962383,0.0216304713528922,0.5460832715034485,0.5583166480064392,0.012233376502990723,3.8979916557182213,2.2402034893525338
query,10,0.5549132287433461,0.5705890502720452,0.015675821528699063,0.5460832715034485,0.5496688485145569,0.0035855770111083984,2.8249140075824926,0.656598947123352
query,11,0.5549132287433461,0.566679245226653,0.011766016483306885,0.5460832715034485,0.55303955078125,0.006956279277801514,2.1203344728241835,1.273849546544402
query,12,0.5549132287433461,0.5792915784940984,0.02437834975075226,0.5460832715034485,0.5498940348625183,0.0038107633590698242,4.393182300944484,0.6978355789178866
query,13,0.5549132287433461,0.5867970827407705,0.03188385399742433,0.5460832715034485,0.5547617673873901,0.00867849588394165,5.745736873065425,1.5892257347580818
query,14,0.5549132287433461,0.5778259755419803,0.022912746798634198,0.5460832715034485,0.5481721758842468,0.00208890438079834,4.129068404175964,0.38252488032590254
query,15,0.5549132287433461,0.5640530857079024,0.009139856964556214,0.5460832715034485,0.552574098110199,0.006490826606750488,1.6470785865484394,1.1886148039071545
