group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,1,random1_rep14,7,0.45245688592726857,0.47398802068506046,0.021531134757791892,4.758715233975458,0.49142220616340637,0.5073353052139282,0.01591309905052185,3.23817256341698
random,1,random1_rep15,0,0.45245688592726857,0.464445185406654,0.011988299479385456,2.649600404426721,0.49142220616340637,0.49989840388298035,0.008476197719573975,1.72483001648393
random,1,random1_rep16,6,0.45245688592726857,0.47700172170618116,0.024544835778912588,5.424789972775023,0.49142220616340637,0.5080863237380981,0.016664117574691772,3.390998079795903
random_mean,1,random1_mean,,0.45245688592726857,0.4687901149454417,0.016333229018173134,3.6098973241836494,0.49142220616340637,0.503582913428545,0.012160707265138626,2.4745945772533897
topk,2,top2,6 7,0.45245688592726857,0.4990387988765025,0.04658191294923392,10.295326338943564,0.49142220616340637,0.5242482423782349,0.03282603621482849,6.679803192270328
random,2,random2_rep1,3 13,0.45245688592726857,0.4760637366262374,0.02360685069896884,5.21748069997626,0.49142220616340637,0.5109221935272217,0.019499987363815308,3.9680720812464108
random,2,random2_rep2,9 14,0.45245688592726857,0.48276974491379276,0.030312858986524194,6.699612698876445,0.49142220616340637,0.5051549673080444,0.013732761144638062,2.794493405548646
random,2,random2_rep3,8 12,0.45245688592726857,0.48495503089995085,0.032498144972682275,7.182594846817356,0.49142220616340637,0.5129669904708862,0.02154478430747986,4.38416987211112
random,2,random2_rep4,0 12,0.45245688592726857,0.47661532862563605,0.024158442698367477,5.339391099962371,0.49142220616340637,0.5066103339195251,0.015188127756118774,3.090647424074373
random,2,random2_rep5,5 11,0.45245688592726857,0.49387847382669914,0.04142158789943057,9.1548143453582,0.49142220616340637,0.5181257128715515,0.02670350670814514,5.433923492514248
random,2,random2_rep6,5 13,0.45245688592726857,0.48434399598327577,0.031887110056007195,7.047546638760401,0.49142220616340637,0.5127860903739929,0.021363884210586548,4.3473583290785776
random,2,random2_rep7,2 8,0.45245688592726857,0.4848238328174961,0.03236694689022751,7.153598032637837,0.49142220616340637,0.5178331136703491,0.02641090750694275,5.37438218617265
random,2,random2_rep8,6 12,0.45245688592726857,0.4886360763471066,0.036179190419838025,7.99616306992259,0.49142220616340637,0.5139691829681396,0.022546976804733276,4.588107033412328
random,2,random2_rep9,1 10,0.45245688592726857,0.4929032773639809,0.0404463914367123,8.939280778945637,0.49142220616340637,0.5189567804336548,0.027534574270248413,5.603038268297687
random,2,random2_rep10,2 6,0.45245688592726857,0.4876988133712399,0.03524192744397131,7.789013393341608,0.49142220616340637,0.5184237957000732,0.02700158953666687,5.4945806677055975
random,2,random2_rep11,3 5,0.45245688592726857,0.4763806710411164,0.02392378511384785,5.287528128744967,0.49142220616340637,0.5101251602172852,0.018702954053878784,3.80588296973697
random,2,random2_rep12,9 11,0.45245688592726857,0.49007522454162666,0.03761833861435809,8.314237175827877,0.49142220616340637,0.513390839099884,0.02196863293647766,4.47041925679132
random,2,random2_rep13,8 12,0.45245688592726857,0.48495503089995085,0.032498144972682275,7.182594846817356,0.49142220616340637,0.5129669904708862,0.02154478430747986,4.38416987211112
random,2,random2_rep14,1 11,0.45245688592726857,0.5010221098435669,0.048565223916298306,10.73366887029874,0.49142220616340637,0.5247970819473267,0.03337487578392029,6.791487109319306
random,2,random2_rep15,8 14,0.45245688592726857,0.4857649885238456,0.033308102596577016,7.361608063122995,0.49142220616340637,0.5110374093055725,0.019615203142166138,3.9915174561004156
random,2,random2_rep16,3 14,0.45245688592726857,0.49457254746012547,0.042115661532856896,9.308215399693772,0.49142220616340637,0.5140302777290344,0.022608071565628052,4.60053926787966
random_mean,2,random2_mean,,0.45245688592726857,0.48659118019285297,0.0341342942655844,7.544209255569029,0.49142220616340637,0.5138810575008392,0.02245885133743286,4.570174293256277
topk,4,top4,6 7 1 11,0.45245688592726857,0.5732822563438988,0.12082537041663027,26.704283695232053,0.49142220616340637,0.5655638575553894,0.07414165139198303,15.087159363598163
random,4,random4_rep1,1 4 8 12,0.45245688592726857,0.5567655101177599,0.1043086241904913,23.053826217435155,0.49142220616340637,0.5485344529151917,0.05711224675178528,11.621828650696845
random,4,random4_rep2,3 9 11 15,0.45245688592726857,0.5647044005453173,0.11224751461804877,24.808444320171603,0.49142220616340637,0.5513904094696045,0.05996820330619812,12.202990128260028
