group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,2,random2_rep2,0 1,0.32531186744708385,0.6482762051165517,0.32296433766946786,99.27837561044468,0.38561031222343445,0.5197683572769165,0.13415804505348206,34.7910937028434
random,2,random2_rep3,1 4,0.32531186744708385,0.4824387749472061,0.15712690750012226,48.30039209242219,0.38561031222343445,0.4749155342578888,0.08930522203445435,23.15944859449406
random,2,random2_rep4,0 4,0.32531186744708385,0.6113140661501719,0.2860021987030881,87.91631272093386,0.38561031222343445,0.4933158755302429,0.10770556330680847,27.931193718802977
random,2,random2_rep5,1 4,0.32531186744708385,0.4824387749472061,0.15712690750012226,48.30039209242219,0.38561031222343445,0.4749155342578888,0.08930522203445435,23.15944859449406
random,2,random2_rep6,5 6,0.32531186744708385,0.5780263015221778,0.252714434075094,77.68374269844344,0.38561031222343445,0.5680644512176514,0.18245413899421692,47.31567938164926
random,2,random2_rep7,4 5,0.32531186744708385,0.44087127040357565,0.11555940295649181,35.522652113295266,0.38561031222343445,0.4631631076335907,0.07755279541015625,20.111701619955582
random,2,random2_rep8,1 3,0.32531186744708385,0.4922806224065207,0.16696875495943686,51.32574973970062,0.38561031222343445,0.49113228917121887,0.10552197694778442,27.364926093221737
random,2,random2_rep9,3 4,0.32531186744708385,0.455318485720053,0.13000661827296917,39.96368755102868,0.38561031222343445,0.4646802842617035,0.07906997203826904,20.505149766963047
random,2,random2_rep10,0 2,0.32531186744708385,0.7790746249034829,0.45376275745639905,139.48546083404392,0.38561031222343445,0.5336791276931763,0.14806881546974182,38.39856216914298
random,2,random2_rep11,1 6,0.32531186744708385,0.6195938060658083,0.2942819386187244,90.46148267757037,0.38561031222343445,0.5798159241676331,0.1942056119441986,50.36317904062429
random,2,random2_rep12,3 5,0.32531186744708385,0.4507131185683725,0.12540125112128864,38.54800997743704,0.38561031222343445,0.47938045859336853,0.09377014636993408,24.31733369091042
random,2,random2_rep13,2 6,0.32531186744708385,0.7503922260248083,0.4250803585777244,130.6685679540631,0.38561031222343445,0.5937268733978271,0.2081165611743927,53.970693878592016
random,2,random2_rep14,1 6,0.32531186744708385,0.6195938060658083,0.2942819386187244,90.46148267757037,0.38561031222343445,0.5798159241676331,0.1942056119441986,50.36317904062429
random,2,random2_rep15,2 6,0.32531186744708385,0.7503922260248083,0.4250803585777244,130.6685679540631,0.38561031222343445,0.5937268733978271,0.2081165611743927,53.970693878592016
random,2,random2_rep16,0 6,0.32531186744708385,0.7484690986797385,0.4231572312326547,130.07740373980874,0.38561031222343445,0.5982168912887573,0.21260657906532288,55.13508646577172
random_mean,2,random2_mean,,0.32531186744708385,0.6036039066391268,0.27829203919204293,85.54623026081602,0.38561031222343445,0.5316583998501301,0.14604808762669563,37.87452850640335
topk,4,top4,2 0 6 1,0.32531186744708385,1.0733565595216068,0.748044692074523,229.9469422818404,0.38561031222343445,0.7278854250907898,0.34227511286735535,88.76191896782849
random,4,random4_rep1,0 2 3 4,0.32531186744708385,0.9090812429269522,0.5837693754798684,179.44914830837703,0.38561031222343445,0.6127482056617737,0.22713789343833923,58.90348007776529
random,4,random4_rep2,0 2 3 4,0.32531186744708385,0.9090812429269522,0.5837693754798684,179.44914830837703,0.38561031222343445,0.6127482056617737,0.22713789343833923,58.90348007776529
random,4,random4_rep3,0 3 4 5,0.32531186744708385,0.7367153186308044,0.41140345118372057,126.46432311622956,0.38561031222343445,0.5870862007141113,0.20147588849067688,52.248573781381545
random,4,random4_rep4,2 4 5 6,0.32531186744708385,0.8659516256345612,0.5406397581874773,166.19121903857976,0.38561031222343445,0.6712802052497864,0.28566989302635193,74.08253461355204
