pairwise_cosine_similarity
-0.58581209
0.25565189
-0.47875822
0.73743051
-0.26355952
0.79831618
0.04789346
-0.43514600
-0.58293205
0.54864067
-0.00873915
0.75517023
0.30029628
0.53701341
-0.25459075
-0.58581209
0.34544161
0.41612232
-0.31016371
0.39496920
-0.45658264
0.57800919
0.50526357
0.74877167
0.06636161
0.17980340
-0.30356976
0.00519574
-0.15218341
0.79933500
0.25565189
0.34544161
-0.50080520
0.29168811
-0.24563280
0.18123338
0.93009949
-0.39688814
-0.20456465
0.81067902
-0.04793907
0.37304237
0.21694110
0.33495387
0.78418308
-0.47875822
0.41612232
-0.50080520
-0.50563353
0.38114098
-0.17195320
-0.38067669
0.70164460
0.87946093
-0.39702633
-0.02670904
-0.17708226
-0.41041341
-0.55966520
-0.14252119
0.73743051
-0.31016371
0.29168811
-0.50563353
0.09883159
0.40526974
0.22856942
-0.18165892
-0.47099242
0.39773118
0.39173508
0.42758650
0.75768405
0.90194738
0.01826041
-0.26355952
0.39496920
-0.24563280
0.38114098
0.09883159
-0.28353879
-0.05530285
0.80732483
0.42749980
-0.28870556
0.87419111
-0.38933468
0.55300176
0.28916076
0.09627160
0.79831618
-0.45658264
0.18123338
-0.17195320
0.40526974
-0.28353879
0.00450147
-0.26182404
-0.29741234
0.65068388
-0.13128661
0.79793578
0.01502542
0.13384286
-0.26398239
0.04789346
0.57800919
0.93009949
-0.38067669
0.22856942
-0.05530285
0.00450147
-0.20213869
-0.00074963
0.69812095
0.08955681
0.19642709
0.29649210
0.32755664
0.91740197
-0.43514600
0.50526357
-0.39688814
0.70164460
-0.18165892
0.80732483
-0.26182404
-0.20213869
0.76434267
-0.37012073
0.49982893
-0.37164721
0.14093372
-0.11700343
0.05821165
-0.58293205
0.74877167
-0.20456465
0.87946093
-0.47099242
0.42749980
-0.29741234
-0.00074963
0.76434267
-0.23824930
0.03826269
-0.23885170
-0.28535980
-0.45682102
0.27298003
0.54864067
0.06636161
0.81067902
-0.39702633
0.39773118
-0.28870556
0.65068388
0.69812095
-0.37012073
-0.23824930
-0.06635797
0.73065436
0.16947144
0.28451228
0.47268826
-0.00873915
0.17980340
-0.04793907
-0.02670904
0.39173508
0.87419111
-0.13128661
0.08955681
0.49982893
0.03826269
-0.06635797
-0.23065698
0.82803082
0.60502315
0.12661704
0.75517023
-0.30356976
0.37304237
-0.17708226
0.42758650
-0.38933468
0.79793578
0.19642709
-0.37164721
-0.23885170
0.73065436
-0.23065698
-0.02473385
0.20329879
-0.04287791
0.30029628
0.00519574
0.21694110
-0.41041341
0.75768405
0.55300176
0.01502542
0.29649210
0.14093372
-0.28535980
0.16947144
0.82803082
-0.02473385
0.92370403
0.21314779
0.53701341
-0.15218341
0.33495387
-0.55966520
0.90194738
0.28916076
0.13384286
0.32755664
-0.11700343
-0.45682102
0.28451228
0.60502315
0.20329879
0.92370403
0.16846773
-0.25459075
0.79933500
0.78418308
-0.14252119
0.01826041
0.09627160
-0.26398239
0.91740197
0.05821165
0.27298003
0.47268826
0.12661704
-0.04287791
0.21314779
0.16846773
