group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
topk,1,top1,5,0.4695816785097122,0.5058034749972627,0.03622179648755053,7.71363069413309,0.4903425872325897,0.5009090304374695,0.01056644320487976,2.1549103585953997
random,1,random1_rep1,3,0.4695816785097122,0.4532765019297875,-0.016305176579924696,-3.4722769916559812,0.4903425872325897,0.4880397617816925,-0.002302825450897217,-0.4696360281275939
random,1,random1_rep2,0,0.4695816785097122,0.4409022814407084,-0.028679397069003798,-6.107435273033258,0.4903425872325897,0.47553786635398865,-0.014804720878601074,-3.0192606687818824
random,1,random1_rep3,8,0.4695816785097122,0.45603379268225014,-0.01354788582746208,-2.8850967675013055,0.4903425872325897,0.48522666096687317,-0.005115926265716553,-1.0433371277396017
random,1,random1_rep4,7,0.4695816785097122,0.46952759820374274,-5.408030596948388e-05,-0.011516698466838789,0.4903425872325897,0.49631890654563904,0.005976319313049316,1.2188048659568094
random,1,random1_rep5,7,0.4695816785097122,0.46952759820374274,-5.408030596948388e-05,-0.011516698466838789,0.4903425872325897,0.49631890654563904,0.005976319313049316,1.2188048659568094
random,1,random1_rep6,4,0.4695816785097122,0.4504872856115359,-0.019094392898176327,-4.066255940558678,0.4903425872325897,0.48596706986427307,-0.00437551736831665,-0.8923388427285762
random,1,random1_rep7,3,0.4695816785097122,0.4532765019297875,-0.016305176579924696,-3.4722769916559812,0.4903425872325897,0.4880397617816925,-0.002302825450897217,-0.4696360281275939
random,1,random1_rep8,2,0.4695816785097122,0.45653362007807363,-0.013048058431638587,-2.778655775721181,0.4903425872325897,0.49026253819465637,-8.004903793334961e-05,-0.016325124518580526
random,1,random1_rep9,13,0.4695816785097122,0.4853096626716178,0.015727984161905573,3.3493606930791433,0.4903425872325897,0.49855443835258484,0.008211851119995117,1.6747170924600716
random,1,random1_rep10,1,0.4695816785097122,0.4940773620341171,0.0244956835244049,5.216490473424265,0.4903425872325897,0.5006481409072876,0.010305553674697876,2.101704796407889
random,1,random1_rep11,0,0.4695816785097122,0.4409022814407084,-0.028679397069003798,-6.107435273033258,0.4903425872325897,0.47553786635398865,-0.014804720878601074,-3.0192606687818824
random,1,random1_rep12,2,0.4695816785097122,0.45653362007807363,-0.013048058431638587,-2.778655775721181,0.4903425872325897,0.49026253819465637,-8.004903793334961e-05,-0.016325124518580526
random,1,random1_rep13,6,0.4695816785097122,0.4897087497537736,0.02012707124406138,4.286170471543449,0.4903425872325897,0.5058914422988892,0.015548855066299438,3.1710186859466023
random,1,random1_rep14,7,0.4695816785097122,0.46952759820374274,-5.408030596948388e-05,-0.011516698466838789,0.4903425872325897,0.49631890654563904,0.005976319313049316,1.2188048659568094
random,1,random1_rep15,0,0.4695816785097122,0.4409022814407084,-0.028679397069003798,-6.107435273033258,0.4903425872325897,0.47553786635398865,-0.014804720878601074,-3.0192606687818824
random,1,random1_rep16,6,0.4695816785097122,0.4897087497537736,0.02012707124406138,4.286170471543449,0.4903425872325897,0.5058914422988892,0.015548855066299438,3.1710186859466023
random_mean,1,random1_mean,,0.4695816785097122,0.463514717841009,-0.006066960668703214,-1.2919926279827658,0.4903425872325897,0.4908971320837736,0.0005545448511838913,0.11309334853283869
topk,2,top2,5 15,0.4695816785097122,0.5646720303192425,0.0950903518095303,20.250013184354586,0.4903425872325897,0.5275347232818604,0.03719213604927063,7.584928786050734
random,2,random2_rep1,3 13,0.4695816785097122,0.47048262265827034,0.0009009441485581249,0.19186100944513126,0.4903425872325897,0.4967261552810669,0.006383568048477173,1.3018587849986571
random,2,random2_rep2,9 14,0.4695816785097122,0.4823619642791792,0.012780285769466992,2.721632115210956,0.4903425872325897,0.5047318935394287,0.01438930630683899,2.9345414168591373
random,2,random2_rep3,8 12,0.4695816785097122,0.478804558033756,0.00922287952404377,1.9640628981339219,0.4903425872325897,0.5010154843330383,0.010672897100448608,2.176620464619365
random,2,random2_rep4,0 12,0.4695816785097122,0.46378744501990476,-0.005794233489807454,-1.2339138758982935,0.4903425872325897,0.4913358986377716,0.0009933114051818848,0.202574981461016
random,2,random2_rep5,5 11,0.4695816785097122,0.5246576394963209,0.05507596098660872,11.72872867642548,0.4903425872325897,0.5169305801391602,0.026587992906570435,5.422329938059949
random,2,random2_rep6,5 13,0.4695816785097122,0.5415941385625417,0.07201246005282946,15.33544926228208,0.4903425872325897,0.5193924903869629,0.02904990315437317,5.924409568078899
random,2,random2_rep7,2 8,0.4695816785097122,0.45320729331455384,-0.01637438519515838,-3.487015346749674,0.4903425872325897,0.4877885580062866,-0.0025540292263031006,-0.5208662867154998
random,2,random2_rep8,6 12,0.4695816785097122,0.5182946133696179,0.04871293485990569,10.373687281519048,0.4903425872325897,0.5246543288230896,0.03431174159049988,6.997503884814395
random,2,random2_rep9,1 10,0.4695816785097122,0.5170686911903408,0.047487012680628604,10.112620413840624,0.4903425872325897,0.5179977416992188,0.02765515446662903,5.639965849735798
random,2,random2_rep10,2 6,0.4695816785097122,0.47668000646193637,0.007098327952224148,1.5116279610294325,0.4903425872325897,0.5058210492134094,0.015478461980819702,3.156662787170397
random,2,random2_rep11,3 5,0.4695816785097122,0.4899864674096295,0.02040478889991726,4.345311973132111,0.4903425872325897,0.49891164898872375,0.008569061756134033,1.747566289213499
random,2,random2_rep12,9 11,0.4695816785097122,0.48914101472077137,0.019559336211059153,4.165268175098661,0.4903425872325897,0.5117083787918091,0.02136579155921936,4.35731917143976
random,2,random2_rep13,8 12,0.4695816785097122,0.478804558033756,0.00922287952404377,1.9640628981339219,0.4903425872325897,0.5010154843330383,0.010672897100448608,2.176620464619365
random,2,random2_rep14,1 11,0.4695816785097122,0.512013535507832,0.0424318569981198,9.036097220143606,0.4903425872325897,0.5159518718719482,0.02560928463935852,5.222733106641415
random,2,random2_rep15,8 14,0.4695816785097122,0.4749090706985487,0.005327392188836488,1.1344974543606057,0.4903425872325897,0.4973815083503723,0.007038921117782593,1.4355108654765372
random,2,random2_rep16,3 14,0.4695816785097122,0.4760691154636357,0.006487436953923453,1.3815353645211002,0.4903425872325897,0.5027256608009338,0.012383073568344116,2.525392223880059
random_mean,2,random2_mean,,0.4695816785097122,0.49049142088878717,0.020909742379074947,4.4528445925392885,0.4903425872325897,0.5058805458247662,0.015537958592176437,3.168796469397047
