group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,1,random1_rep13,6,0.46364169889592133,0.47908465698464636,0.015442958088725034,3.3307957686937217,0.49578234553337097,0.5067610144615173,0.010978668928146362,2.2144130437592175
random,1,random1_rep14,7,0.46364169889592133,0.47662717632209456,0.01298547742617323,2.8007570192879094,0.49578234553337097,0.5011609792709351,0.005378633737564087,1.0848780288409952
random,1,random1_rep15,0,0.46364169889592133,0.4788963346641003,0.015254635768178981,3.290177696377425,0.49578234553337097,0.5068238377571106,0.011041492223739624,2.2270845912960056
random,1,random1_rep16,6,0.46364169889592133,0.47908465698464636,0.015442958088725034,3.3307957686937217,0.49578234553337097,0.5067610144615173,0.010978668928146362,2.2144130437592175
random_mean,1,random1_mean,,0.46364169889592133,0.47860086359315945,0.014959164697238125,3.2264493752094916,0.49578234553337097,0.5043896473944187,0.008607301861047745,1.736104953835713
topk,2,top2,8 15,0.46364169889592133,0.5420547838712124,0.07841308497529109,16.912431552644563,0.49578234553337097,0.525143563747406,0.029361218214035034,5.922199222815759
random,2,random2_rep1,3 13,0.46364169889592133,0.4799406442954689,0.01629894539954757,3.5154183582625453,0.49578234553337097,0.5115808844566345,0.01579853892326355,3.186587635803614
random,2,random2_rep2,9 14,0.46364169889592133,0.47454903878736165,0.010907339891440326,2.352536434366059,0.49578234553337097,0.5069380402565002,0.011155694723129272,2.2501193968752133
random,2,random2_rep3,8 12,0.46364169889592133,0.4952386800397626,0.031596981143841296,6.814956726084771,0.49578234553337097,0.508037269115448,0.012254923582077026,2.471835411745647
random,2,random2_rep4,0 12,0.46364169889592133,0.47033563596960026,0.006693937073678935,1.4437737351103952,0.49578234553337097,0.5041454434394836,0.008363097906112671,1.6868486708851058
random,2,random2_rep5,5 11,0.46364169889592133,0.4697764020490591,0.006134703153137799,1.323156042208128,0.49578234553337097,0.500637948513031,0.004855602979660034,0.9793819855437359
random,2,random2_rep6,5 13,0.46364169889592133,0.4708962739030153,0.007254575007093977,1.5646942508340886,0.49578234553337097,0.5005031228065491,0.004720777273178101,0.9521874499382202
random,2,random2_rep7,2 8,0.46364169889592133,0.5314180293479638,0.06777633045204245,14.618255996697343,0.49578234553337097,0.5248874425888062,0.02910509705543518,5.870539223038172
random,2,random2_rep8,6 12,0.46364169889592133,0.4703905274424762,0.006748828546554897,1.4556129361586778,0.49578234553337097,0.5039306282997131,0.008148282766342163,1.6435201535012514
random,2,random2_rep9,1 10,0.46364169889592133,0.4952884972026662,0.03164679830674488,6.825701480713662,0.49578234553337097,0.5181456804275513,0.022363334894180298,4.510716264033453
random,2,random2_rep10,2 6,0.46364169889592133,0.5019192849791353,0.038277586083213966,8.255854935905269,0.49578234553337097,0.5202816128730774,0.02449926733970642,4.941536857943116
random,2,random2_rep11,3 5,0.46364169889592133,0.4748471369300098,0.011205438034088466,2.4168313723231076,0.49578234553337097,0.5040309429168701,0.008248597383499146,1.6637537536003155
random,2,random2_rep12,9 11,0.46364169889592133,0.47358590478021606,0.009944205884294732,2.144804038975583,0.49578234553337097,0.5051046013832092,0.009322255849838257,1.880312184131772
random,2,random2_rep13,8 12,0.46364169889592133,0.4952386800397626,0.031596981143841296,6.814956726084771,0.49578234553337097,0.508037269115448,0.012254923582077026,2.471835411745647
random,2,random2_rep14,1 11,0.46364169889592133,0.47394291275368,0.010301213857758673,2.2218048726611834,0.49578234553337097,0.5049397349357605,0.009157389402389526,1.8470583886035419
random,2,random2_rep15,8 14,0.46364169889592133,0.498741577510608,0.035099878614686664,7.570474937493902,0.49578234553337097,0.5106897354125977,0.014907389879226685,3.0068416137708702
random,2,random2_rep16,3 14,0.46364169889592133,0.48521982073164427,0.02157812183572294,4.654051153532421,0.49578234553337097,0.5170822143554688,0.02129986882209778,4.296213653832917
random_mean,2,random2_mean,,0.46364169889592133,0.4850830654226519,0.021441366526730565,4.624555249838247,0.49578234553337097,0.5093107856810093,0.013528440147638321,2.728705503437037
topk,4,top4,8 15 2 4,0.46364169889592133,0.605736967976319,0.1420952690803977,30.64764653799946,0.49578234553337097,0.5586488842964172,0.06286653876304626,12.680269745267632
random,4,random4_rep1,1 4 8 12,0.46364169889592133,0.5458507274576477,0.0822090285617264,17.73115506165479,0.49578234553337097,0.5381878614425659,0.042405515909194946,8.55325250913773
random,4,random4_rep2,3 9 11 15,0.46364169889592133,0.5356528509158736,0.07201115201995223,15.53163837321659,0.49578234553337097,0.5402849912643433,0.04450264573097229,8.976246558980554
random,4,random4_rep3,0 2 3 10,0.46364169889592133,0.5295108293482117,0.06586913045229037,14.206903867608494,0.49578234553337097,0.5376905202865601,0.04190817475318909,8.45293809486168
random,4,random4_rep4,1 3 9 13,0.46364169889592133,0.522687026056489,0.05904532716056765,12.735120094066906,0.49578234553337097,0.538605272769928,0.04282292723655701,8.637444963976558
random,4,random4_rep5,3 4 6 7,0.46364169889592133,0.5459022404277573,0.08226054153183593,17.74226557441328,0.49578234553337097,0.5480356216430664,0.052253276109695435,10.539559663723097
random,4,random4_rep6,2 5 11 13,0.46364169889592133,0.5276350293988168,0.06399333050289546,13.802324220466792,0.49578234553337097,0.5302260518074036,0.03444370627403259,6.947344249819439
random,4,random4_rep7,4 6 10 11,0.46364169889592133,0.5166018056332652,0.05296010673734386,11.422636674712123,0.49578234553337097,0.5334463119506836,0.03766396641731262,7.5968752733204115
random,4,random4_rep8,2 9 10 15,0.46364169889592133,0.554712721781147,0.09107102288522562,19.64254360686167,0.49578234553337097,0.5485401153564453,0.05275776982307434,10.641316758933126
random,4,random4_rep9,2 6 7 15,0.46364169889592133,0.5559062094322254,0.09226451053630402,19.899959549802194,0.49578234553337097,0.5426791310310364,0.046896785497665405,9.45914793460688
