group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,2,random2_rep9,1 10,0.52622074019551,0.5382358119339095,0.012015071738399441,2.283275975389227,0.5253527164459229,0.5348802804946899,0.00952756404876709,1.8135556837361113
random,2,random2_rep10,2 6,0.52622074019551,0.5603877020694367,0.03416696187392665,6.492895331573664,0.5253527164459229,0.5405126214027405,0.015159904956817627,2.885662238386486
random,2,random2_rep11,3 5,0.52622074019551,0.570469398765586,0.04424865857007598,8.40876369746202,0.5253527164459229,0.5486297607421875,0.02327704429626465,4.43074596696421
random,2,random2_rep12,9 11,0.52622074019551,0.544869939050278,0.018649198854768012,3.5439878040229202,0.5253527164459229,0.5366603136062622,0.011307597160339355,2.1523819724083033
random,2,random2_rep13,8 12,0.52622074019551,0.526140727464101,-8.001273140900711e-05,-0.015205164923617318,0.5253527164459229,0.5264116525650024,0.0010589361190795898,0.20156669717888312
random,2,random2_rep14,1 11,0.52622074019551,0.5518458466331623,0.025625106437652256,4.869649650854051,0.5253527164459229,0.5396493077278137,0.01429659128189087,2.7213319422062012
random,2,random2_rep15,8 14,0.52622074019551,0.5479010442663286,0.021680304070818557,4.12000181953367,0.5253527164459229,0.5376672744750977,0.012314558029174805,2.344055268712483
random,2,random2_rep16,3 14,0.52622074019551,0.5863836275512572,0.06016288735574715,11.433013326953716,0.5253527164459229,0.5555330514907837,0.03018033504486084,5.744775671673423
random_mean,2,random2_mean,,0.52622074019551,0.5527530280920498,0.02653228789653983,5.042045261591576,0.5253527164459229,0.5403976663947105,0.01504494994878769,2.8637807472603676
topk,4,top4,3 15 7 13,0.52622074019551,0.7797593448921935,0.25353860469668343,48.18103608050201,0.5253527164459229,0.6424582600593567,0.11710554361343384,22.290841932952695
random,4,random4_rep1,1 4 8 12,0.52622074019551,0.5610998324516464,0.03487909225613639,6.628224543786994,0.5253527164459229,0.5487709045410156,0.023418188095092773,4.457612450073497
random,4,random4_rep2,3 9 11 15,0.52622074019551,0.6361666270133804,0.10994588681787043,20.89349172687902,0.5253527164459229,0.5799967050552368,0.054643988609313965,10.401390703561487
random,4,random4_rep3,0 2 3 10,0.52622074019551,0.5830336466053067,0.05681290640979664,10.796401979269877,0.5253527164459229,0.559427797794342,0.03407508134841919,6.48613403561352
random,4,random4_rep4,1 3 9 13,0.52622074019551,0.6316866798984536,0.1054659397029436,20.04214802779518,0.5253527164459229,0.5915147662162781,0.06616204977035522,12.593834142126418
random,4,random4_rep5,3 4 6 7,0.52622074019551,0.6599027109063526,0.13368197071084253,25.40416226490329,0.5253527164459229,0.5962086319923401,0.07085591554641724,13.487303544515084
random,4,random4_rep6,2 5 11 13,0.52622074019551,0.5968153036563005,0.07059456346079052,13.415389791470798,0.5253527164459229,0.5687635540962219,0.04341083765029907,8.263179439516149
random,4,random4_rep7,4 6 10 11,0.52622074019551,0.5850322530120955,0.058811512816585476,11.176205786707472,0.5253527164459229,0.5550137758255005,0.029661059379577637,5.645932428072026
random,4,random4_rep8,2 9 10 15,0.52622074019551,0.5756920631157608,0.049471322920250804,9.40124916054628,0.5253527164459229,0.5518360733985901,0.026483356952667236,5.041062151887302
random,4,random4_rep9,2 6 7 15,0.52622074019551,0.648308965233402,0.12208822503789196,23.200952701433202,0.5253527164459229,0.5893288254737854,0.06397610902786255,12.177744023228616
random,4,random4_rep10,8 10 11 14,0.52622074019551,0.5665256584764353,0.040304918280925306,7.659317697350845,0.5253527164459229,0.5505310893058777,0.025178372859954834,4.792660639558446
random,4,random4_rep11,5 7 10 12,0.52622074019551,0.6269912083760145,0.1007704681805045,19.149847294704617,0.5253527164459229,0.5765167474746704,0.05116403102874756,9.738986670684538
random,4,random4_rep12,0 1 3 13,0.52622074019551,0.6370051009688036,0.11078436077329357,21.05283055398637,0.5253527164459229,0.5935737490653992,0.06822103261947632,12.985758040997709
random,4,random4_rep13,1 4 6 10,0.52622074019551,0.5782733844554452,0.052052644259935166,9.891788803420352,0.5253527164459229,0.5519593954086304,0.02660667896270752,5.0645362876783135
random,4,random4_rep14,6 9 11 14,0.52622074019551,0.5951422282234351,0.06892148802792508,13.097448040971981,0.5253527164459229,0.5576338768005371,0.03228116035461426,6.144664212074578
random,4,random4_rep15,3 7 10 15,0.52622074019551,0.6826825027653031,0.15646176256979305,29.733104497489375,0.5253527164459229,0.6037269830703735,0.07837426662445068,14.918408941456027
random,4,random4_rep16,7 10 12 14,0.52622074019551,0.602637367353153,0.07641662715764297,14.521781701202318,0.5253527164459229,0.5689411759376526,0.043588459491729736,8.296989456266857
random_mean,4,random4_mean,,0.52622074019551,0.6104372207819555,0.08421648058644549,16.00402153574487,0.5253527164459229,0.5714840032160282,0.04613128677010536,8.781012322956911
