unit_type,unit_id,baseline_mse,mse_without_unit,delta_mse,baseline_mae,mae_without_unit,delta_mae,delta_mse_ratio_pct,delta_mae_ratio_pct
query,0,0.4036115588960141,0.41242411576091004,0.00881255686489596,0.4429663121700287,0.4470074474811554,0.004041135311126709,2.1834252936166316,0.9122895353666433
query,1,0.4036115588960141,0.41271251419399957,0.009100955297985491,0.4429663121700287,0.447683721780777,0.004717409610748291,2.254879746972323,1.0649590005249778
query,2,0.4036115588960141,0.4141087566973431,0.010497197801329017,0.4429663121700287,0.45064303278923035,0.00767672061920166,2.6008169414279587,1.733025832505073
query,3,0.4036115588960141,0.41476519983993115,0.011153640943917076,0.4429663121700287,0.4515676200389862,0.00860130786895752,2.7634592464163505,1.9417521451735102
query,4,0.4036115588960141,0.41284808310019777,0.009236524204183694,0.4429663121700287,0.4480000436306,0.005033731460571289,2.2884687022958574,1.1363689116474247
query,5,0.4036115588960141,0.4139553336017952,0.010343774705781128,0.4429663121700287,0.4503524601459503,0.007386147975921631,2.562804379060433,1.667428825397116
query,6,0.4036115588960141,0.40509785873509996,0.0014862998390858806,0.4429663121700287,0.4414641261100769,-0.0015021860599517822,0.36825006775110936,-0.3391197070027261
query,7,0.4036115588960141,0.41359267253041543,0.00998111363440135,0.4429663121700287,0.4496252238750458,0.00665891170501709,2.472950393616668,1.5032546543767702
query,8,0.4036115588960141,0.4133416828258484,0.0097301239298343,0.4429663121700287,0.4490955173969269,0.006129205226898193,2.4107644380772446,1.3836729923935056
query,9,0.4036115588960141,0.41197024323648446,0.00835868434047038,0.4429663121700287,0.4506480097770691,0.007681697607040405,2.07097248734244,1.7341493914986144
query,10,0.4036115588960141,0.4137207082973892,0.01010914940137514,0.4429663121700287,0.44977515935897827,0.006808847188949585,2.504672915965632,1.537102710044476
query,11,0.4036115588960141,0.41010010577996386,0.006488546883949786,0.4429663121700287,0.44977763295173645,0.006811320781707764,1.607621670127016,1.5376611255921644
query,12,0.4036115588960141,0.4117144569410463,0.008102898045032225,0.4429663121700287,0.4465499818325043,0.003583669662475586,2.0075981141857846,0.8090162985351415
query,13,0.4036115588960141,0.41165057805476507,0.008039019158750993,0.4429663121700287,0.45060861110687256,0.007642298936843872,1.9917712913722956,1.7252551101245919
query,14,0.4036115588960141,0.3985152944543896,-0.005096264441624476,0.4429663121700287,0.43597152829170227,-0.006994783878326416,-1.2626656321647791,-1.5790780666954038
query,15,0.4036115588960141,0.3950773864365065,-0.008534172459507605,0.4429663121700287,0.43476229906082153,-0.008204013109207153,-2.1144519455416138,-1.8520625347369792
