group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,2,random2_rep4,0 12,0.607654408790498,0.6503235336057583,0.042669124815260306,7.021939477110156,0.5612656474113464,0.5869513750076294,0.02568572759628296,4.5763940327988974
random,2,random2_rep5,5 11,0.607654408790498,0.660259246069069,0.052604837278571015,8.657032108641816,0.5612656474113464,0.5906816720962524,0.029416024684906006,5.241016410068523
random,2,random2_rep6,5 13,0.607654408790498,0.6384612944742823,0.030806885683784313,5.069803697319285,0.5612656474113464,0.584878146648407,0.023612499237060547,4.207009523202685
random,2,random2_rep7,2 8,0.607654408790498,0.6519934966919329,0.044339087901434815,7.296760668566411,0.5612656474113464,0.5830321311950684,0.021766483783721924,3.8781072535104695
random,2,random2_rep8,6 12,0.607654408790498,0.6438406005192023,0.0361861917287043,5.9550611672070115,0.5612656474113464,0.5874729156494141,0.026207268238067627,4.669316278118935
random,2,random2_rep9,1 10,0.607654408790498,0.6332036318734942,0.02554922308299612,4.204564751509071,0.5612656474113464,0.5799155235290527,0.0186498761177063,3.3228251548482843
random,2,random2_rep10,2 6,0.607654408790498,0.629405984943238,0.021751576152739927,3.5795965335025244,0.5612656474113464,0.5798370242118835,0.01857137680053711,3.3088390294669714
random,2,random2_rep11,3 5,0.607654408790498,0.6190516995158537,0.011397290725355669,1.8756205106849033,0.5612656474113464,0.5736773014068604,0.012411653995513916,2.211368903968842
random,2,random2_rep12,9 11,0.607654408790498,0.6905472088630976,0.08289280007259958,13.641438105845893,0.5612656474113464,0.6048952341079712,0.043629586696624756,7.7734290166968
random,2,random2_rep13,8 12,0.607654408790498,0.6639367923932042,0.05628238360270621,9.262235703141386,0.5612656474113464,0.5889283418655396,0.027662694454193115,4.9286277508303264
random,2,random2_rep14,1 11,0.607654408790498,0.6534121257810064,0.045757716990508346,7.53022052149453,0.5612656474113464,0.5858831405639648,0.024617493152618408,4.386068035013102
random,2,random2_rep15,8 14,0.607654408790498,0.6710889380743542,0.06343452928385618,10.439244472877116,0.5612656474113464,0.5910488963127136,0.029783248901367188,5.30644429045901
random,2,random2_rep16,3 14,0.607654408790498,0.6343111604039168,0.02665675161341874,4.386827648708664,0.5612656474113464,0.5805186033248901,0.0192529559135437,3.4302751294937863
random_mean,2,random2_mean,,0.607654408790498,0.6503277440527433,0.04267333526224526,7.022632378687771,0.5612656474113464,0.586413212120533,0.025147564709186554,4.480510222774446
topk,4,top4,9 8 14 11,0.607654408790498,0.7649926985108549,0.1573382897203569,25.89272577377163,0.5612656474113464,0.6374240517616272,0.07615840435028076,13.569047865576024
random,4,random4_rep1,1 4 8 12,0.607654408790498,0.6806434860612173,0.07298907727071924,12.011609924134328,0.5612656474113464,0.6023317575454712,0.041066110134124756,7.316697596499751
random,4,random4_rep2,3 9 11 15,0.607654408790498,0.723282212679711,0.11562780388921301,19.02854685434829,0.5612656474113464,0.6224765181541443,0.06121087074279785,10.905864455648212
random,4,random4_rep3,0 2 3 10,0.607654408790498,0.667793827402399,0.060139418611900974,9.896977252515144,0.5612656474113464,0.6018656492233276,0.0406000018119812,7.233651658396587
